PATH,CLOSEST_HYDROPHONE,DISTANCE,ALL_VALID,PREDICTED,IS_NEARBY,H0 TOA,H0 VALID,H0 REASON,H0 IS_NEARBY,H0 CONFIDENCE,H0 H0_RAW_spectral_flatness,H0 H0_FILTERED_spectral_centroid_hz,H0 H0_FILTERED_time_to_secondary_peak_ms,H0 H0_RAW_rise_time_ms,H0 H0_RAW_spectral_centroid_hz,H0 H0_FILTERED_rise_time_ms,H0 H0_FILTERED_fwhm_ms,H1 TOA,H1 VALID,H1 REASON,H1 IS_NEARBY,H1 CONFIDENCE,H1 RAW_spectral_flatness,H1 FILTERED_spectral_centroid_hz,H1 FILTERED_time_to_secondary_peak_ms,H1 RAW_rise_time_ms,H1 RAW_spectral_centroid_hz,H1 FILTERED_rise_time_ms,H1 FILTERED_fwhm_ms,H2 TOA,H2 VALID,H2 REASON,H2 IS_NEARBY,H2 CONFIDENCE,H2 RAW_spectral_flatness,H2 FILTERED_spectral_centroid_hz,H2 FILTERED_time_to_secondary_peak_ms,H2 RAW_rise_time_ms,H2 RAW_spectral_centroid_hz,H2 FILTERED_rise_time_ms,H2 FILTERED_fwhm_ms,H3 TOA,H3 VALID,H3 REASON,H3 IS_NEARBY,H3 CONFIDENCE,H3 RAW_spectral_flatness,H3 FILTERED_spectral_centroid_hz,H3 FILTERED_time_to_secondary_peak_ms,H3 RAW_rise_time_ms,H3 RAW_spectral_centroid_hz,H3 FILTERED_rise_time_ms,H3 FILTERED_fwhm_ms
H0_Closest_20FT_epoch_8,H0,20FT,True,0,False,1.2506952817499999,True,VALID,False,1.0,0.3231403,31962.274032153076,10.12992,1.87392,77306.12785518287,1.85728,3.78496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_80,H0,20FT,True,0,False,0.55490008175,True,VALID,False,0.84,0.2756086,31977.288578212632,10.59584,3.84128,70514.09806319617,3.67104,4.003839999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_81,H0,20FT,True,0,False,1.6438472817499998,True,VALID,False,1.0,0.34908906,31958.640254678605,11.63008,3.1232,82520.92892410551,3.06304,3.88224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_82,H0,20FT,True,0,False,0.84727000175,True,VALID,False,1.0,0.3797728,31967.256954488497,15.09376,3.59552,86426.34407632615,3.6019200000000002,4.01408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_83,H0,20FT,True,0,False,1.90374360175,True,VALID,False,1.0,0.40593317,31967.899239190105,11.21664,1.26464,92252.88935265952,1.35552,1.7574400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_84,H0,20FT,True,0,False,1.0188194417499998,True,VALID,False,1.0,0.34775716,31920.02456475573,16.39424,1.12896,80996.63068101775,1.23392,4.09728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_85,H0,20FT,False,0,False,0.09733976175,False,TOO_EARLY,False,1.0,0.34411687,31950.190356316827,10.26304,3.5942399999999997,80890.2155721386,3.55712,3.31008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_86,H0,20FT,True,0,False,1.11376856175,True,VALID,False,1.0,0.35700732,31984.650516333193,16.50176,4.1958400000000005,83219.48856496988,4.158720000000001,4.26624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_87,H0,20FT,True,0,False,0.19918936175,True,VALID,False,0.96,0.4115901,32012.553621204443,23.676160000000003,4.3174399999999995,92081.92281619282,4.62976,3.16288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_88,H0,20FT,True,0,False,1.13611224175,True,VALID,False,1.0,0.41489673,32006.65503039322,14.237440000000001,5.056,92124.16131905517,1.31328,1.7958399999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_89,H0,20FT,False,0,False,0.07089112175000001,False,TOO_EARLY,False,1.0,0.3749366,31952.28218804171,10.202879999999999,2.08768,86406.46346019053,2.06592,3.92704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_9,H0,20FT,True,0,False,0.19425752175,True,VALID,False,1.0,0.3675434,31991.62433049025,17.74464,4.1856,85184.12634862686,4.17792,3.7964800000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_90,H0,20FT,True,0,False,1.19679576175,True,VALID,False,1.0,0.3756939,31987.154657177492,7.612159999999999,1.40032,85738.08598152947,1.3452799999999998,3.70816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_91,H0,20FT,True,0,False,0.31602520175000004,True,VALID,False,1.0,0.32926536,31950.433597906176,11.791360000000001,3.3203199999999997,78402.06231997913,3.30368,4.0448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_92,H0,20FT,True,0,False,1.37532760175,True,VALID,False,1.0,0.40028936,32010.00376959182,9.875200000000001,1.1251200000000001,89585.24813271055,1.22752,2.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_93,H0,20FT,True,0,True,0.43779800175000005,True,VALID,True,0.97,0.2315813,31993.268974571205,22.00704,0.0,39524.050302135474,1.19936,3.87456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_94,H0,20FT,True,0,False,1.56474840175,True,VALID,False,1.0,0.3731475,31969.6107363513,11.261439999999999,2.9708799999999997,83963.53390848066,2.93248,3.98208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_95,H0,20FT,True,0,False,0.67284824175,True,VALID,False,1.0,0.34914795,31960.324290676483,9.87648,3.81568,82836.40102381379,3.7439999999999998,3.9488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_96,H0,20FT,False,0,False,1.97846232175,False,TOO_LATE,False,1.0,0.35664055,31997.02138928356,22.77632,3.5379199999999997,85395.80619226309,3.5686400000000003,3.82848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_97,H0,20FT,True,0,False,1.1455304817499998,True,VALID,False,1.0,0.37524584,31961.619480785703,11.19872,3.4752,88024.3504509871,3.2985599999999997,3.51104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_98,H0,20FT,True,0,False,0.33971928175000005,True,VALID,False,1.0,0.38051715,31999.6070791269,11.05664,3.32288,88589.30563897527,3.37024,3.9488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_20FT_epoch_99,H0,20FT,True,0,False,1.26014680175,True,VALID,False,1.0,0.37778163,31957.38164301748,10.49216,3.4880000000000004,87217.75342615861,3.4470400000000003,3.9052800000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_0,H0,30FT,True,0,False,0.38779480175000003,True,VALID,False,0.98,0.3891462,32067.519403870494,21.036800000000003,4.32,89798.23809388596,4.3456,1.26464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_1,H0,30FT,True,0,False,0.99966040175,True,VALID,False,0.96,0.3583377,31961.3132063863,24.565759999999997,6.173439999999999,83607.1556413788,2.0633600000000003,0.90368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_10,H0,30FT,True,0,False,1.82957912175,True,VALID,False,0.95,0.32919878,31982.528031077192,8.512,2.1644799999999997,79342.68116404703,2.20032,1.85088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_11,H0,30FT,True,0,False,0.75453912175,True,VALID,False,0.97,0.37445483,31968.92701175184,19.63904,2.2860799999999997,85970.28407586437,0.53248,2.8940799999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_12,H0,30FT,True,0,False,1.2695484017499998,True,VALID,False,0.94,0.3162784,31975.247682779365,9.81504,3.12192,77803.17643907655,3.16672,3.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_13,H0,30FT,True,0,False,0.36664536175,True,VALID,False,0.98,0.31217647,31972.528510386557,14.19648,2.7072,76044.72447915452,2.8224,3.7888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_14,H0,30FT,True,0,True,1.46100312175,True,VALID,True,0.96,0.23494628,31982.991518299412,17.17248,0.0,41176.42730672347,6.32064,2.0390400000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_15,H0,30FT,True,0,False,0.64891736175,True,VALID,False,1.0,0.38822338,31993.14441591836,19.36896,5.60512,88707.85399427084,5.5040000000000004,3.85408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_16,H0,30FT,True,0,False,1.87818072175,True,VALID,False,0.68,0.2955454,32005.63136154226,13.98272,2.0198400000000003,73512.81172258766,2.0364799999999996,3.2896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_17,H0,30FT,True,0,False,0.83688920175,True,VALID,False,0.96,0.335108,31976.972174864553,13.94304,0.99712,80602.44002888641,1.11744,3.86048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_18,H0,30FT,False,0,False,0.09060824175000001,False,TOO_EARLY,False,1.0,0.3426115,31942.594432537113,8.2752,1.55008,80866.99398727212,1.632,3.9296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_19,H0,30FT,True,0,False,1.12655576175,True,VALID,False,0.98,0.3144992,31946.773854510382,13.93408,4.05504,76595.4418866606,4.4288,3.9871999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_2,H0,30FT,False,0,False,1.99866968175,False,TOO_LATE,False,0.98,0.34723195,32003.887566198915,10.90432,2.12224,82007.06455099618,2.06592,3.4880000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_20,H0,30FT,True,0,False,0.31570776175000004,True,VALID,False,0.9,0.3058834,31938.485177218416,8.369919999999999,1.56416,74900.74044304453,1.61152,2.98624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_21,H0,30FT,True,0,False,1.48603736175,True,VALID,False,1.0,0.30895323,31961.765775814234,14.316799999999999,3.7222399999999998,76309.58151056642,3.5712,3.84768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_22,H0,30FT,True,0,False,0.5264072817500001,True,VALID,False,1.0,0.32722542,31964.28565268541,9.60512,1.7535999999999998,78289.86078898981,1.696,2.49856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_23,H0,30FT,True,0,False,1.59006296175,True,VALID,False,1.0,0.3367489,31954.635811841006,11.97696,4.39552,80454.81759267095,4.59136,3.8003199999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_24,H0,30FT,True,0,False,0.85123288175,True,VALID,False,0.72,0.29392675,31977.162740554293,9.73696,1.6396799999999998,72872.99599910685,1.65888,3.3638399999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_25,H0,30FT,False,0,False,0.05008472175,False,TOO_EARLY,False,0.95,0.38635698,31959.345073406283,19.97824,2.08768,87886.68354442396,3.68384,0.8191999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_26,H0,30FT,True,0,False,1.18409688175,True,VALID,False,1.0,0.34043914,31945.298909259534,10.5984,4.4608,81852.56584128457,4.50432,2.05312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_27,H0,30FT,True,0,False,0.30014424175000004,True,VALID,False,0.98,0.3310301,31960.685118054847,18.38592,2.65088,80459.05573658823,2.75584,3.6812799999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_28,H0,30FT,True,0,False,1.54815320175,True,VALID,False,1.0,0.35401204,31927.65125964328,14.65984,4.0256,82827.20949297996,4.47744,1.90208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_29,H0,30FT,True,0,False,0.61566424175,True,VALID,False,1.0,0.36428475,31976.772996293574,9.55392,2.2067200000000002,84917.93937455959,2.41408,2.1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_3,H0,30FT,True,0,False,0.5128341617500001,True,VALID,False,1.0,0.38388216,31961.814237268947,26.91584,1.8457599999999998,88413.57134431656,1.95584,3.33696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_30,H0,30FT,True,0,False,1.67664344175,True,VALID,False,0.91,0.3311881,32003.14637852176,8.48128,1.9929599999999998,79082.5901122205,2.08128,2.82624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_31,H0,30FT,True,0,False,0.71885784175,True,VALID,False,0.95,0.32121834,31921.74742508437,8.1792,1.66144,77155.81796353417,1.69472,3.13472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_32,H0,30FT,True,0,False,1.92400856175,True,VALID,False,0.97,0.39982024,31936.22095468047,20.2048,1.05728,89916.79149836053,0.51072,2.8492800000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_33,H0,30FT,True,0,False,1.02437592175,True,VALID,False,0.99,0.31348893,31936.901699892922,12.506879999999999,1.9878399999999998,76752.66564203038,2.14912,4.116479999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_34,H0,30FT,False,0,False,2.0153288817500004,False,TOO_LATE,False,0.6733333333333333,0.24464202,32465.618297316214,0,3.93344,65343.77365742042,3.6928,3.99488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_35,H0,30FT,True,0,False,1.07245144175,True,VALID,False,1.0,0.37060243,31936.79277599533,11.173119999999999,4.00896,85009.34994058614,2.12224,3.9168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_36,H0,30FT,True,0,False,0.19270744174999999,True,VALID,False,1.0,0.36982438,31872.29876757071,10.79808,2.55872,85112.23233302613,2.4819199999999997,2.2144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_37,H0,30FT,True,0,False,1.39548120175,True,VALID,False,1.0,0.38951924,31953.96422602498,25.867520000000003,2.68928,88252.18477196529,2.8505599999999998,3.7785599999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_38,H0,30FT,True,0,False,0.46686808175000005,True,VALID,False,0.99,0.31877568,31945.908610361883,16.00256,3.45856,78610.08155603241,3.87456,3.0246399999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_39,H0,30FT,True,0,False,1.70506584175,True,VALID,False,1.0,0.3225906,31933.967147618085,15.7504,2.29632,77281.63607062321,3.67104,3.9296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_4,H0,30FT,True,0,False,1.1341564017499999,True,VALID,False,0.99,0.37193784,31992.012350322148,6.458880000000001,2.6368,84948.34400369017,2.74048,1.75872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_40,H0,30FT,True,0,False,0.8678754417500001,True,VALID,False,1.0,0.3385025,31982.991165797797,18.00832,2.67264,81225.92029300114,3.66208,3.80416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_41,H0,30FT,True,0,False,1.81073624175,True,VALID,False,1.0,0.3178822,31964.504843998475,9.26336,2.77888,77307.81055099022,2.7852799999999998,3.30112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_42,H0,30FT,True,0,False,0.97339608175,True,VALID,False,0.51,0.24933027,31977.05460518677,9.16096,4.45568,66738.80380661931,4.21504,4.1536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_43,H0,30FT,True,0,False,0.11956952175,True,VALID,False,0.99,0.31975058,31915.72585814364,8.92544,1.63712,77547.03530041769,1.9200000000000002,3.8617600000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_44,H0,30FT,True,0,False,1.37888600175,True,VALID,False,0.98,0.3620268,31999.392568960677,16.512,2.61888,83818.68198481956,2.78784,1.4617600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_45,H0,30FT,True,0,False,0.37737560175,True,VALID,False,0.92,0.3316497,31953.17491053964,7.1052800000000005,0.90624,79787.06988683072,0.8921600000000001,1.6422400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_46,H0,30FT,True,0,True,1.59920984175,True,VALID,True,0.99,0.22742453,31920.826176695395,11.114239999999999,0.0,39475.13780826387,3.3344,3.8617600000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_47,H0,30FT,True,0,False,0.74426072175,True,VALID,False,0.99,0.33299637,31921.118949283467,20.563200000000002,6.1632,79173.07517891216,6.248959999999999,1.9136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_48,H0,30FT,True,0,False,1.95220056175,True,VALID,False,1.0,0.36062968,31958.92067155941,11.5968,4.122879999999999,84366.3031309861,4.48512,1.51936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_49,H0,30FT,True,0,False,1.1153186417499998,True,VALID,False,1.0,0.34845337,31890.341681033788,20.22784,3.9833600000000002,81897.70916199168,4.064,2.94272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_5,H0,30FT,True,0,False,1.87763928175,True,VALID,False,0.96,0.31004155,31970.140822842688,7.811839999999999,2.66368,76288.60119646882,2.76864,3.74656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_50,H0,30FT,False,0,False,0.08563288175,False,TOO_EARLY,False,0.93,0.30082965,31932.750223801526,17.03296,3.7248,74281.41207272884,3.58528,3.3984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_51,H0,30FT,True,0,False,1.37885400175,True,VALID,False,0.92,0.30637962,31961.190960689015,14.92736,1.8496000000000001,74299.36390400681,1.81504,3.7888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_52,H0,30FT,True,0,False,0.32574680175000004,True,VALID,False,0.99,0.31304583,31954.829022191218,9.08672,3.4880000000000004,76117.06259478182,1.62176,3.26656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_53,H0,30FT,True,0,False,1.4150588017499999,True,VALID,False,0.95,0.37451822,31901.554232927476,12.1472,2.336,84580.14421677854,2.3616,0.9087999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_54,H0,30FT,True,0,False,0.5218056817500001,True,VALID,False,0.91,0.31712797,31955.823731816097,10.310400000000001,1.5462399999999998,75956.87791990799,1.5961599999999998,2.23616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_55,H0,30FT,True,0,False,1.69970776175,True,VALID,False,1.0,0.36686492,31933.04440266821,21.459200000000003,5.088,84755.2776879588,5.0304,1.53984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_56,H0,30FT,True,0,False,0.67804888175,True,VALID,False,1.0,0.3484871,31909.10764987607,7.96032,1.77152,81363.07495723675,1.7535999999999998,3.8438399999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_57,H0,30FT,True,0,False,1.79218648175,True,VALID,False,0.98,0.31758305,31955.92956716386,20.60288,6.07232,78156.55571688386,6.272,4.48128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_58,H0,30FT,True,0,False,0.9548053617500001,True,VALID,False,0.99,0.3302827,31963.03489336007,21.30688,3.1424,78814.28429709801,1.8624,4.6950400000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_59,H0,30FT,True,0,False,0.17124056175,True,VALID,False,0.98,0.3652342,31958.020333512428,17.14944,2.27456,83917.49153562833,2.0633600000000003,0.96256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_6,H0,30FT,True,0,False,0.13675736175,True,VALID,False,0.96,0.3228546,31951.274771012908,8.08832,2.6444799999999997,78683.16712572538,2.75712,3.33056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_60,H0,30FT,True,0,False,0.9596309617500001,True,VALID,False,0.98,0.35160434,31958.46321840406,12.4352,1.7856,82091.80127493059,1.78176,4.583679999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_61,H0,30FT,False,0,False,0.02187608175,False,TOO_EARLY,False,1.0,0.32302013,31952.99232454336,10.59456,4.09472,77450.05653725516,4.5056,3.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_62,H0,30FT,True,0,False,1.19655128175,True,VALID,False,1.0,0.3578205,31940.085576012145,9.8688,5.19936,83592.48992747263,3.59808,3.8220799999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_63,H0,30FT,True,0,False,0.12005080175,True,VALID,False,0.95,0.3192418,31923.32168968402,14.0352,4.61696,76234.57282958757,4.6515200000000005,5.49376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_64,H0,30FT,True,0,False,1.31557720175,True,VALID,False,0.93,0.33929402,31928.36669846001,9.96352,4.615679999999999,80093.11694065771,4.657920000000001,1.55264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_65,H0,30FT,True,0,False,0.43452760175000005,True,VALID,False,0.96,0.33023018,31921.25078977604,32.15488,4.63488,77488.70038911146,5.51936,4.72576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_66,H0,30FT,True,0,False,1.71089880175,True,VALID,False,0.82,0.27461132,31962.525842022143,13.47328,1.63328,70805.53513422074,1.70752,3.99872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_67,H0,30FT,True,0,False,0.52969304175,True,VALID,False,1.0,0.34166554,31909.98464233936,20.1984,4.01792,78559.8210991554,5.11616,4.77056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_68,H0,30FT,True,0,False,1.8242044017499999,True,VALID,False,1.0,0.35904852,31928.793659519626,11.395840000000002,4.3839999999999995,82845.32426612823,2.0736,1.73952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_69,H0,30FT,True,0,False,0.96016728175,True,VALID,False,0.99,0.31746292,31919.422321812588,19.63008,1.43232,77216.38523379524,1.48736,4.00256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_7,H0,30FT,True,0,False,0.99326552175,True,VALID,False,0.97,0.37420887,31939.35528833801,8.47232,0.48768,86900.80527760953,2.1209599999999997,1.02528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_70,H0,30FT,True,0,False,0.15197272174999998,True,VALID,False,1.0,0.36934534,31963.73313848432,8.79616,4.01792,84588.74435299328,4.4019200000000005,3.1462399999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_71,H0,30FT,True,0,True,1.27895128175,True,VALID,True,0.98,0.22177242,31885.312578642242,9.03808,0.0,39003.71775122005,3.13088,3.80672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_72,H0,30FT,True,0,False,0.54589784175,True,VALID,False,0.99,0.39624417,31918.748133721296,17.53472,0.85248,88378.00669152827,0.89472,1.35936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_73,H0,30FT,True,0,False,1.69456984175,True,VALID,False,0.94,0.30669132,31962.381339140942,23.61856,2.7276800000000003,76136.87821949874,2.8736,3.8080000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_74,H0,30FT,True,0,False,0.85868888175,True,VALID,False,0.99,0.32729355,31944.01149811052,8.25088,4.0256,78418.17559499183,4.13952,3.8336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_75,H0,30FT,False,0,True,0.0053653617499999995,False,TOO_EARLY,True,0.97,0.22645563,31913.145236514276,21.76128,0.0,40018.550390059994,2.01856,0.9958400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_76,H0,30FT,True,0,False,1.29252952175,True,VALID,False,0.9,0.3095517,31966.5203704407,7.1078399999999995,2.66112,76259.9160802794,0.66944,3.7619200000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_77,H0,30FT,True,0,False,0.23890136174999999,True,VALID,False,0.96,0.31501466,31948.885597497352,16.695040000000002,3.0336,76984.44743049741,0.9356800000000001,4.8192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_78,H0,30FT,True,0,False,1.47940184175,True,VALID,False,0.9,0.30520996,31949.97355495836,10.94144,3.55968,74593.65353209546,5.37344,3.36896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_Closest_30FT_epoch_79,H0,30FT,True,0,False,0.61604312175,True,VALID,False,0.98,0.33771044,31964.74144809151,10.47296,2.03008,80771.14542345944,1.98144,4.80384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
