PATH,CLOSEST_HYDROPHONE,DISTANCE,ALL_VALID,PREDICTED,IS_NEARBY,H0 TOA,H0 VALID,H0 REASON,H0 IS_NEARBY,H0 CONFIDENCE,H0 RAW_spectral_flatness,H0 FILTERED_spectral_centroid_hz,H0 FILTERED_time_to_secondary_peak_ms,H0 RAW_rise_time_ms,H1 TOA,H1 VALID,H1 REASON,H1 IS_NEARBY,H1 CONFIDENCE,H1 RAW_spectral_flatness,H1 FILTERED_spectral_centroid_hz,H1 FILTERED_time_to_secondary_peak_ms,H1 RAW_rise_time_ms,H2 TOA,H2 VALID,H2 REASON,H2 IS_NEARBY,H2 CONFIDENCE,H2 RAW_spectral_flatness,H2 FILTERED_spectral_centroid_hz,H2 FILTERED_time_to_secondary_peak_ms,H2 RAW_rise_time_ms,H3 TOA,H3 VALID,H3 REASON,H3 IS_NEARBY,H3 CONFIDENCE,H3 RAW_spectral_flatness,H3 FILTERED_spectral_centroid_hz,H3 FILTERED_time_to_secondary_peak_ms,H3 RAW_rise_time_ms
H0_20ft_t1_epoch_90,H0,20FT,True,0,False,1.40047320175,True,VALID,False,0.76,0.36421776,31996.55408668875,1.31456,0.72704,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_91,H0,20FT,True,0,False,0.67036376175,True,VALID,False,0.97,0.43950763,32065.356559113312,5.542400000000001,3.6569599999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_92,H0,20FT,False,0,False,0.03203544175,False,TOO_EARLY,False,0.98,0.41025338,31990.54207362181,2.21952,1.31328,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_93,H0,20FT,True,0,False,1.5158575217499999,True,VALID,False,1.0,0.4070027,31958.884794448448,3.0912,1.81632,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_94,H0,20FT,True,0,False,0.8129724017500001,True,VALID,False,0.6,0.43938893,32109.67905686718,0.40447999999999995,0.18176,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_95,H0,20FT,True,0,False,0.15146072175,True,VALID,False,1.0,0.42925504,31997.45891480809,9.23392,5.6448,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_96,H0,20FT,True,0,False,1.56581848175,True,VALID,False,0.8,0.39731187,32116.725235133916,3.4816000000000003,2.07488,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_97,H0,20FT,True,0,False,0.91875544175,True,VALID,False,0.75,0.34056586,32067.864199326057,4.7820800000000006,2.92096,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_98,H0,20FT,True,0,False,0.32033880175,True,VALID,False,1.0,0.41275132,31964.88525104282,3.5251200000000003,1.888,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0_20ft_t1_epoch_99,H0,20FT,True,0,False,1.73713880175,True,VALID,False,0.92,0.4192707,32074.842470334796,3.86432,2.496,,,,,,,,,,,,,,,,,,,,,,,,,,,
