PATH,TRUTH,DISTANCE_TRUTH,PREDICTED,DETECTED_NEARBY,H0 TOA,H1 TOA,H2 TOA,H3 TOA,ALL_VALID,H0 VALID,H1 VALID,H2 VALID,H3 VALID,H0 REASON,H1 REASON,H2 REASON,H3 REASON,H0 NEARBY,H1 NEARBY,H2 NEARBY,H3 NEARBY,H0 NEARBY_VALID,H1 NEARBY_VALID,H2 NEARBY_VALID,H3 NEARBY_VALID,H0 DELTA_T,H1 DELTA_T,H2 DELTA_T,H3 DELTA_T
H0_Closest_0FT_epoch_99,,0FT,0,False,1.2397794417499999,,,,True,True,,,,VALID,,,,False,,,,False,,,,0.03452544,,,
H0_Closest_10FT_epoch_0,,10FT,0,False,1.11960024175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.00945536,,,
H0_Closest_10FT_epoch_1,,10FT,0,False,0.37183832175000003,,,,True,True,,,,VALID,,,,False,,,,False,,,,2.05768704,,,
H0_Closest_10FT_epoch_2,,10FT,0,False,0.6407202417500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.0099328,,,
H0_Closest_10FT_epoch_3,,10FT,0,False,1.86997848175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01320064,,,
H0_Closest_10FT_epoch_4,,10FT,0,False,0.9547848817500001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01057152,,,
H0_Closest_10FT_epoch_5,,10FT,0,False,0.11294424175000001,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01115008,,,
H0_Closest_10FT_epoch_6,,10FT,0,False,1.08964696175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01051904,,,
H0_Closest_10FT_epoch_7,,10FT,0,False,0.17110744175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01221248,,,
H0_Closest_10FT_epoch_8,,10FT,0,False,1.34780760175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01307776,,,
H0_Closest_10FT_epoch_9,,10FT,0,False,0.51254232175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01173504,,,
H0_Closest_10FT_epoch_10,,10FT,0,False,1.74260440175,,,,True,True,,,,VALID,,,,False,,,,False,,,,0.01590144,,,
H0_Closest_10FT_epoch_11,,10FT,0,False,0.82334040175,,,,True,True,,,,VALID,,,,True,,,,False,,,,0.01394304,,,
H0_Closest_10FT_epoch_12,,10FT,0,False,2.0010223217500003,,,,False,False,,,,TOO_LATE,,,,True,,,,False,,,,0.01151104,,,
